Trial Start Raw Time [ms]	Trial Start Time of Day [h:m:s:ms]	Stimulus	Participant	Index	Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Fixation Position X [px]	Fixation Position Y [px]	Saccade Start Position X [px]	Saccade Start Position Y [px]	Saccade End Position X [px]	Saccade End Position Y [px]	Saccade Amplitude [°]	Saccade Acceleration Average [°/s²]	Saccade Acceleration Peak [°/s²]	Saccade Deceleration Peak [°/s²]	Saccade Velocity Average [°/s]	Saccade Velocity Peak [°/s]	Saccade Peak Velocity at [%]	Annotation Name	Annotation Description	Annotation Tags
2249591.1	08:58:10:671	P04-Kuba-scrrec2.mkv	P04-Kuba	41	7761.8	7790.6	28.8	-	-	1070.8	901.0	1098.8	878.0	0.8	1129.8	1272.1	-1674.6	26.0	41.1	45.0	-	-	-
2249591.1	08:58:10:671	P04-Kuba-scrrec2.mkv	P04-Kuba	26	7790.6	7917.8	127.2	1115.3	881.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2249591.1	08:58:10:671	P04-Kuba-scrrec2.mkv	P04-Kuba	27	7934.7	8291.8	357.0	1094.3	873.4	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2249591.1	08:58:10:671	P04-Kuba-scrrec2.mkv	P04-Kuba	42	8291.8	8314.2	22.4	-	-	1099.9	861.2	1061.7	852.2	0.6	827.1	1456.6	-1314.6	27.6	53.9	57.4	-	-	-
2249591.1	08:58:10:671	P04-Kuba-scrrec2.mkv	P04-Kuba	43	8360.3	8388.4	28.1	-	-	1071.2	846.0	1099.0	838.1	0.7	893.0	1029.4	-1715.2	24.9	46.1	60.0	-	-	-
2249591.1	08:58:10:671	P04-Kuba-scrrec2.mkv	P04-Kuba	28	8388.4	8565.3	176.9	1088.1	844.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2249591.1	08:58:10:671	P04-Kuba-scrrec2.mkv	P04-Kuba	44	8565.3	8593.9	28.6	-	-	1118.6	838.3	1059.3	822.1	1.2	2132.3	2656.3	-2972.9	42.5	74.7	47.2	-	-	-
2249591.1	08:58:10:671	P04-Kuba-scrrec2.mkv	P04-Kuba	45	8629.0	8679.6	50.6	-	-	1067.1	803.1	1085.4	874.3	1.6	1029.2	2095.5	-1294.8	31.2	51.6	26.2	-	-	-
2249591.1	08:58:10:671	P04-Kuba-scrrec2.mkv	P04-Kuba	46	8713.2	8761.6	48.4	-	-	1097.9	890.7	1067.3	834.3	1.3	900.4	1864.3	-1095.9	27.5	52.8	27.6	-	-	-
2249591.1	08:58:10:671	P04-Kuba-scrrec2.mkv	P04-Kuba	29	8761.6	9083.4	321.8	1048.4	788.6	-	-	-	-	-	-	-	-	-	-	-	-	-	-
